epoch,step,train_loss,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,49,0.8189274668693542,,,,,
0,99,0.7123625874519348,,,,,
0,149,0.8728689551353455,,,,,
0,189,,0.534500002861023,0.6480151414871216,0.7933831810951233,0.5209726691246033,0.8569999933242798
1,199,0.8784084916114807,,,,,
1,249,0.6077261567115784,,,,,
1,299,0.6906033158302307,,,,,
1,349,0.6348592638969421,,,,,
1,379,,0.5400000214576721,0.6488549709320068,0.7811547517776489,0.5246913433074951,0.8500000238418579
2,399,0.6469757556915283,,,,,
2,449,0.6953761577606201,,,,,
2,499,0.7812988758087158,,,,,
2,549,0.7125704288482666,,,,,
2,569,,0.5460000038146973,0.6510376930236816,0.7696729302406311,0.528714120388031,0.847000002861023
3,599,0.5958149433135986,,,,,
3,649,0.591886579990387,,,,,
3,699,0.7973542809486389,,,,,
3,749,0.6557552814483643,,,,,
3,759,,0.5550000071525574,0.6545031070709229,0.7591400146484375,0.5348984599113464,0.8429999947547913
4,799,0.8176605701446533,,,,,
4,849,0.7224376201629639,,,,,
4,899,0.7690081596374512,,,,,
4,949,0.70845627784729,,,,,
4,949,,0.559499979019165,0.6554555892944336,0.7491552829742432,0.5382145047187805,0.8379999995231628
5,999,0.8197582960128784,,,,,
5,1049,0.6323118805885315,,,,,
5,1099,0.572267472743988,,,,,
5,1139,,0.565500020980835,0.6571992039680481,0.7397053241729736,0.5426710247993469,0.8330000042915344
6,1149,0.710602343082428,,,,,
6,1199,0.7003250122070312,,,,,
6,1249,0.5958775877952576,,,,,
6,1299,0.7055990695953369,,,,,
6,1329,,0.5695000290870667,0.6576540470123291,0.7306644320487976,0.5458745956420898,0.8270000219345093
7,1349,0.6122596859931946,,,,,
7,1399,0.6053370833396912,,,,,
7,1449,0.6936615109443665,,,,,
7,1499,0.6975212097167969,,,,,
7,1519,,0.5745000243186951,0.6580955982208252,0.7221551537513733,0.5500335693359375,0.8190000057220459
8,1549,0.6561111211776733,,,,,
8,1599,0.6494311690330505,,,,,
8,1649,0.6480230689048767,,,,,
8,1699,0.6727105975151062,,,,,
8,1709,,0.578499972820282,0.6588425636291504,0.7142242193222046,0.5533650517463684,0.8140000104904175
9,1749,0.6842852830886841,,,,,
9,1799,0.6151842474937439,,,,,
9,1849,0.6440792679786682,,,,,
9,1899,0.5937021970748901,,,,,
9,1899,,0.5870000123977661,0.6631321310997009,0.7066166996955872,0.5599173307418823,0.8130000233650208
10,1949,0.6898495554924011,,,,,
10,1999,0.6811302304267883,,,,,
10,2049,0.731198251247406,,,,,
10,2089,,0.5914999842643738,0.6647517681121826,0.6994044780731201,0.5636743307113647,0.8100000023841858
11,2099,0.7157325148582458,,,,,
11,2149,0.6288230419158936,,,,,
11,2199,0.7244921922683716,,,,,
11,2249,0.7538176774978638,,,,,
11,2279,,0.597000002861023,0.6669421195983887,0.6926856637001038,0.5683098435401917,0.8069999814033508
12,2299,0.6585415005683899,,,,,
12,2349,0.6603289842605591,,,,,
12,2399,0.5937214493751526,,,,,
12,2449,0.661647617816925,,,,,
12,2469,,0.6000000238418579,0.6677740812301636,0.6860353946685791,0.5710227489471436,0.8040000200271606
13,2499,0.697905421257019,,,,,
13,2549,0.6053058505058289,,,,,
13,2599,0.5175608992576599,,,,,
13,2649,0.6266514658927917,,,,,
13,2659,,0.6025000214576721,0.6677810549736023,0.6796966195106506,0.5735821723937988,0.7990000247955322
14,2699,0.5974176526069641,,,,,
14,2749,0.6414764523506165,,,,,
14,2799,0.629090428352356,,,,,
14,2849,0.6268010139465332,,,,,
14,2849,,0.6075000166893005,0.6705833077430725,0.673875093460083,0.5777295827865601,0.7990000247955322
15,2899,0.6394479274749756,,,,,
15,2949,0.7285860180854797,,,,,
15,2999,0.634307861328125,,,,,
15,3039,,0.6140000224113464,0.6745362281799316,0.6682556867599487,0.5830903649330139,0.800000011920929
16,3049,0.6276270151138306,,,,,
16,3099,0.6840324997901917,,,,,
16,3149,0.6162263751029968,,,,,
16,3199,0.6341122984886169,,,,,
16,3229,,0.6230000257492065,0.6788756251335144,0.6627371311187744,0.5912463068962097,0.796999990940094
17,3249,0.6490519642829895,,,,,
17,3299,0.6438085436820984,,,,,
17,3349,0.5963620543479919,,,,,
17,3399,0.6426389813423157,,,,,
17,3419,,0.6265000104904175,0.6811779737472534,0.657498836517334,0.5941920876502991,0.7979999780654907
18,3449,0.568997323513031,,,,,
18,3499,0.6142017245292664,,,,,
18,3549,0.6496112942695618,,,,,
18,3599,0.6061151623725891,,,,,
18,3609,,0.6324999928474426,0.6849550008773804,0.6524741649627686,0.5993998646736145,0.7990000247955322
19,3649,0.6023128032684326,,,,,
19,3699,0.6676273941993713,,,,,
19,3749,0.6187980771064758,,,,,
19,3799,0.6860406994819641,,,,,
19,3799,,0.6380000114440918,0.6884681582450867,0.6475197672843933,0.6042296290397644,0.800000011920929
20,3849,0.565300703048706,,,,,
20,3899,0.6021489500999451,,,,,
20,3949,0.5985379219055176,,,,,
20,3989,,0.6455000042915344,0.6934716701507568,0.6427600383758545,0.6108149290084839,0.8019999861717224
21,3999,0.6153572797775269,,,,,
21,4049,0.6275805830955505,,,,,
21,4099,0.5791735649108887,,,,,
21,4149,0.6234978437423706,,,,,
21,4179,,0.6499999761581421,0.6961805820465088,0.638201117515564,0.6150306463241577,0.8019999861717224
22,4199,0.5704392194747925,,,,,
22,4249,0.576069712638855,,,,,
22,4299,0.5904583930969238,,,,,
22,4349,0.6321151852607727,,,,,
