epoch,step,train_loss,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,49,0.5190687775611877,,,,,
0,99,0.3314357101917267,,,,,
0,149,0.17816326022148132,,,,,
0,189,,0.8849999904632568,0.8966756463050842,0.28069278597831726,0.814029335975647,0.9980000257492065
1,199,0.15169766545295715,,,,,
1,249,0.1224701851606369,,,,,
1,299,0.11802519112825394,,,,,
1,349,0.12171510607004166,,,,,
1,379,,0.9514999985694885,0.9534772038459778,0.1132764145731926,0.9161290526390076,0.9940000176429749
2,399,0.11493288725614548,,,,,
2,449,0.11026158928871155,,,,,
2,499,0.09189388900995255,,,,,
2,549,0.0831780880689621,,,,,
2,569,,0.9284999966621399,0.9332711100578308,0.16242218017578125,0.8748906254768372,1.0
3,599,0.05853704363107681,,,,,
3,649,0.09480763226747513,,,,,
3,699,0.06308824568986893,,,,,
3,749,0.11817777901887894,,,,,
3,759,,0.9629999995231628,0.9642512202262878,0.09535308927297592,0.9327102899551392,0.9980000257492065
4,799,0.09918336570262909,,,,,
4,849,0.07962708920240402,,,,,
4,899,0.023029660806059837,,,,,
4,949,0.07683203369379044,,,,,
4,949,,0.9775000214576721,0.9778434038162231,0.055293969810009,0.9631425738334656,0.9929999709129333
5,999,0.05998546630144119,,,,,
5,1049,0.09226267039775848,,,,,
5,1099,0.12880156934261322,,,,,
5,1139,,0.9545000195503235,0.9564801454544067,0.11926674842834473,0.9165902733802795,1.0
6,1149,0.04892249032855034,,,,,
6,1199,0.022446036338806152,,,,,
6,1249,0.06735799461603165,,,,,
6,1299,0.057983655482530594,,,,,
6,1329,,0.9785000085830688,0.9788489937782288,0.06364867836236954,0.9632139205932617,0.9950000047683716
7,1349,0.06397666782140732,,,,,
7,1399,0.016046615317463875,,,,,
7,1449,0.034850653260946274,,,,,
7,1499,0.05324269458651543,,,,,
7,1519,,0.9825000166893005,0.9827160239219666,0.050946399569511414,0.9707317352294922,0.9950000047683716
8,1549,0.04334115609526634,,,,,
8,1599,0.04439558833837509,,,,,
8,1649,0.05806732177734375,,,,,
8,1699,0.054735586047172546,,,,,
8,1709,,0.9570000171661377,0.9587332010269165,0.10273248702287674,0.9215866923332214,0.9990000128746033
9,1749,0.03927263617515564,,,,,
9,1799,0.03215456381440163,,,,,
9,1849,0.051691681146621704,,,,,
9,1899,0.0230342298746109,,,,,
9,1899,,0.9679999947547913,0.968932032585144,0.07271179556846619,0.9415094256401062,0.9980000257492065
10,1949,0.040694333612918854,,,,,
10,1999,0.0685519129037857,,,,,
10,2049,0.009949312545359135,,,,,
10,2089,,0.9729999899864197,0.9735811948776245,0.06419376283884048,0.9530651569366455,0.9950000047683716
11,2099,0.0059023285284638405,,,,,
11,2149,0.054776955395936966,,,,,
11,2199,0.028797883540391922,,,,,
11,2249,0.021704521030187607,,,,,
11,2279,,0.9779999852180481,0.9783464670181274,0.05157458037137985,0.963178277015686,0.9940000176429749
12,2299,0.030737996101379395,,,,,
12,2349,0.010859685018658638,,,,,
12,2399,0.03713179752230644,,,,,
12,2449,0.13420556485652924,,,,,
12,2469,,0.9825000166893005,0.9824912548065186,0.04253920540213585,0.9829829931259155,0.9819999933242798
