epoch,step,train_loss,val_accuracy,val_f1,val_loss,val_precision,val_recall
15,3039,,0.9334999918937683,0.936272144317627,0.16989800333976746,0.8988040685653687,0.9769999980926514
16,3049,0.12137499451637268,,,,,
16,3099,0.2236688733100891,,,,,
16,3149,0.16733352839946747,,,,,
16,3199,0.16324935853481293,,,,,
16,3229,,0.9415000081062317,0.9436144828796387,0.163114994764328,0.9106976985931396,0.9789999723434448
17,3249,0.0964556336402893,,,,,
17,3299,0.20050643384456635,,,,,
17,3349,0.20981700718402863,,,,,
17,3399,0.18523254990577698,,,,,
17,3419,,0.9240000247955322,0.9288389682769775,0.19663025438785553,0.8732394576072693,0.9919999837875366
18,3449,0.19163347780704498,,,,,
18,3499,0.12591466307640076,,,,,
18,3549,0.23573042452335358,,,,,
18,3599,0.14534825086593628,,,,,
18,3609,,0.9340000152587891,0.9374407529830933,0.1685563176870346,0.8909909725189209,0.9890000224113464
19,3649,0.17059734463691711,,,,,
19,3699,0.25532981753349304,,,,,
19,3749,0.10903989523649216,,,,,
19,3799,0.1819474846124649,,,,,
19,3799,,0.9459999799728394,0.94700688123703,0.16455644369125366,0.9296724200248718,0.9649999737739563
20,3849,0.19154174625873566,,,,,
20,3899,0.22829963266849518,,,,,
20,3949,0.2405729740858078,,,,,
20,3989,,0.9319999814033508,0.9358490705490112,0.17457769811153412,0.8857142925262451,0.9919999837875366
21,3999,0.11414177715778351,,,,,
21,4049,0.14469264447689056,,,,,
21,4099,0.10370445251464844,,,,,
21,4149,0.14361552894115448,,,,,
21,4179,,0.9369999766349792,0.9396551847457886,0.16081219911575317,0.9016544222831726,0.9810000061988831
22,4199,0.123552106320858,,,,,
22,4249,0.14178603887557983,,,,,
22,4299,0.11179985105991364,,,,,
22,4349,0.30472487211227417,,,,,
22,4369,,0.9430000185966492,0.9431704878807068,0.15269416570663452,0.9403578639030457,0.9459999799728394
23,4399,0.1573820561170578,,,,,
23,4449,0.1536666452884674,,,,,
23,4499,0.1976688802242279,,,,,
23,4549,0.12313120067119598,,,,,
23,4559,,0.9520000219345093,0.9526159763336182,0.14057622849941254,0.9405457973480225,0.9649999737739563
24,4599,0.17106211185455322,,,,,
24,4649,0.12394311279058456,,,,,
24,4699,0.15410412847995758,,,,,
24,4749,0.10676706582307816,,,,,
24,4749,,0.9334999918937683,0.9371158480644226,0.1584128886461258,0.8887892365455627,0.9909999966621399
25,4799,0.13391609489917755,,,,,
25,4849,0.14908328652381897,,,,,
25,4899,0.15581254661083221,,,,,
25,4939,,0.9330000281333923,0.9365530014038086,0.1790435016155243,0.8893885016441345,0.9890000224113464
26,4949,0.11520805209875107,,,,,
26,4999,0.1566966027021408,,,,,
26,5049,0.09627101570367813,,,,,
26,5099,0.19510716199874878,,,,,
26,5129,,0.9365000128746033,0.9396100640296936,0.14943312108516693,0.8957388997077942,0.9879999756813049
27,5149,0.14555983245372772,,,,,
27,5199,0.08409227430820465,,,,,
27,5249,0.11685916781425476,,,,,
27,5299,0.17025892436504364,,,,,
27,5319,,0.9445000290870667,0.9465575218200684,0.1432517021894455,0.9127205014228821,0.9829999804496765
28,5349,0.09767816215753555,,,,,
28,5399,0.19418199360370636,,,,,
28,5449,0.05945291370153427,,,,,
28,5499,0.12134228646755219,,,,,
28,5509,,0.9330000281333923,0.9366729855537415,0.15250228345394135,0.8879928588867188,0.9909999966621399
